First Funding date,Overview,Token Sale,Name
2022-02-28,https://cryptorank.io/price/dezy,https://cryptorank.io/ico/dezy,Dezy
2022-02-28,https://cryptorank.io/price/exorde-labs,https://cryptorank.io/ico/exorde-labs,Exorde Labs
2022-02-28,https://cryptorank.io/price/nori,https://cryptorank.io/ico/nori,Nori
2022-02-28,https://cryptorank.io/price/karmaverse#funding-rounds,https://cryptorank.io/ico/karmaverse#funding-rounds,Karmaverse
2022-02-28,https://cryptorank.io/price/trm-labs,https://cryptorank.io/ico/trm-labs,Trm Labs
2022-02-27,https://cryptorank.io/price/ardrive,https://cryptorank.io/ico/ardrive,Ardrive
2022-02-26,https://cryptorank.io/price/degis#funding-rounds,https://cryptorank.io/ico/degis#funding-rounds,Degis
2022-02-26,https://cryptorank.io/price/matrix-world,https://cryptorank.io/ico/matrix-world,Matrix World
2022-02-25,https://cryptorank.io/price/etermon#funding-rounds,https://cryptorank.io/ico/etermon#funding-rounds,Etermon
2022-02-25,https://cryptorank.io/price/tiny-coin,https://cryptorank.io/ico/tiny-coin,Tiny Coin
2022-02-25,https://cryptorank.io/price/filancore,https://cryptorank.io/ico/filancore,Filancore
2022-02-25,https://cryptorank.io/price/bitscrunch#funding-rounds,https://cryptorank.io/ico/bitscrunch#funding-rounds,Bitscrunch
2022-02-24,https://cryptorank.io/price/mizar#funding-rounds,https://cryptorank.io/ico/mizar#funding-rounds,Mizar
2022-02-24,https://cryptorank.io/price/known-origin,https://cryptorank.io/ico/known-origin,Known Origin
2022-02-24,https://cryptorank.io/price/defi-helper,https://cryptorank.io/ico/defi-helper,Defi Helper
2022-02-24,https://cryptorank.io/price/aligned,https://cryptorank.io/ico/aligned,Aligned
2022-02-24,https://cryptorank.io/price/squads,https://cryptorank.io/ico/squads,Squads
2022-02-24,https://cryptorank.io/price/slope-finance,https://cryptorank.io/ico/slope-finance,Slope Finance
2022-02-24,https://cryptorank.io/price/worldspark-studios,https://cryptorank.io/ico/worldspark-studios,Worldspark Studios
2022-02-24,https://cryptorank.io/price/collectid,https://cryptorank.io/ico/collectid,Collectid
2022-02-24,https://cryptorank.io/price/aptos,https://cryptorank.io/ico/aptos,Aptos
2022-02-23,https://cryptorank.io/price/fast-break-labs,https://cryptorank.io/ico/fast-break-labs,Fast Break Labs
2022-02-23,https://cryptorank.io/price/desyn-protocol,https://cryptorank.io/ico/desyn-protocol,Desyn Protocol
2022-02-23,https://cryptorank.io/price/cradles,https://cryptorank.io/ico/cradles,Cradles
2022-02-23,https://cryptorank.io/price/satoshi-block-dojo,https://cryptorank.io/ico/satoshi-block-dojo,Satoshi Block Dojo
2022-02-23,https://cryptorank.io/price/abrakadabra-games,https://cryptorank.io/ico/abrakadabra-games,Abrakadabra Games
2022-02-23,https://cryptorank.io/price/catalog-liq,https://cryptorank.io/ico/catalog-liq,Catalog Liq
2022-02-23,https://cryptorank.io/price/bware-labs#funding-rounds,https://cryptorank.io/ico/bware-labs#funding-rounds,Bware Labs
2022-02-23,https://cryptorank.io/price/marginfi,https://cryptorank.io/ico/marginfi,Marginfi
2022-02-23,https://cryptorank.io/price/pact,https://cryptorank.io/ico/pact,Pact
2022-02-23,https://cryptorank.io/price/virtual-basketball-association,https://cryptorank.io/ico/virtual-basketball-association,Virtual Basketball Association
2022-02-23,https://cryptorank.io/price/ucollex,https://cryptorank.io/ico/ucollex,Ucollex
2022-02-23,https://cryptorank.io/price/teller-finance,https://cryptorank.io/ico/teller-finance,Teller Finance
2022-02-22,https://cryptorank.io/price/luna#funding-rounds,https://cryptorank.io/ico/luna#funding-rounds,Luna
2022-02-22,https://cryptorank.io/price/tzero,https://cryptorank.io/ico/tzero,Tzero
2022-02-22,https://cryptorank.io/price/foxbit,https://cryptorank.io/ico/foxbit,Foxbit
2022-02-22,https://cryptorank.io/price/brahma,https://cryptorank.io/ico/brahma,Brahma
2022-02-22,https://cryptorank.io/price/buzzar,https://cryptorank.io/ico/buzzar,Buzzar
2022-02-22,https://cryptorank.io/price/atem-network#funding-rounds,https://cryptorank.io/ico/atem-network#funding-rounds,Atem Network
2022-02-22,https://cryptorank.io/price/arkon-energy,https://cryptorank.io/ico/arkon-energy,Arkon Energy
2022-02-22,https://cryptorank.io/price/chillchat,https://cryptorank.io/ico/chillchat,Chillchat
2022-02-22,https://cryptorank.io/price/zebec-protocol#funding-rounds,https://cryptorank.io/ico/zebec-protocol#funding-rounds,Zebec Protocol
2022-02-21,https://cryptorank.io/price/nunet#funding-rounds,https://cryptorank.io/ico/nunet#funding-rounds,Nunet
2022-02-21,https://cryptorank.io/price/umazi,https://cryptorank.io/ico/umazi,Umazi
2022-02-21,https://cryptorank.io/price/mavia#funding-rounds,https://cryptorank.io/ico/mavia#funding-rounds,Mavia
2022-02-21,https://cryptorank.io/price/jambo,https://cryptorank.io/ico/jambo,Jambo
2022-02-21,https://cryptorank.io/price/voltage-finance#funding-rounds,https://cryptorank.io/ico/voltage-finance#funding-rounds,Voltage Finance
2022-02-21,https://cryptorank.io/price/amber-group,https://cryptorank.io/ico/amber-group,Amber Group
2022-02-20,https://cryptorank.io/price/mecha-morphing#funding-rounds,https://cryptorank.io/ico/mecha-morphing#funding-rounds,Mecha Morphing
2022-02-19,https://cryptorank.io/price/helium-hnt,https://cryptorank.io/ico/helium-hnt,Helium Hnt
2022-02-18,https://cryptorank.io/price/dehorizon#funding-rounds,https://cryptorank.io/ico/dehorizon#funding-rounds,Dehorizon
2022-02-18,https://cryptorank.io/price/symbiosis-finance#funding-rounds,https://cryptorank.io/ico/symbiosis-finance#funding-rounds,Symbiosis Finance
2022-02-17,https://cryptorank.io/price/bifrost#funding-rounds,https://cryptorank.io/ico/bifrost#funding-rounds,Bifrost
2022-02-17,https://cryptorank.io/price/netmarble-fc,https://cryptorank.io/ico/netmarble-fc,Netmarble Fc
2022-02-17,https://cryptorank.io/price/fanfury,https://cryptorank.io/ico/fanfury,Fanfury
2022-02-17,https://cryptorank.io/price/chronicled,https://cryptorank.io/ico/chronicled,Chronicled
2022-02-17,https://cryptorank.io/price/fluence-protocol#funding-rounds,https://cryptorank.io/ico/fluence-protocol#funding-rounds,Fluence Protocol
2022-02-17,https://cryptorank.io/price/titan-mining,https://cryptorank.io/ico/titan-mining,Titan Mining
2022-02-17,https://cryptorank.io/price/bullieverse#funding-rounds,https://cryptorank.io/ico/bullieverse#funding-rounds,Bullieverse
2022-02-17,https://cryptorank.io/price/ref-finance,https://cryptorank.io/ico/ref-finance,Ref Finance
2022-02-17,https://cryptorank.io/price/dexalot#funding-rounds,https://cryptorank.io/ico/dexalot#funding-rounds,Dexalot
2022-02-17,https://cryptorank.io/price/la-collection,https://cryptorank.io/ico/la-collection,La Collection
2022-02-17,https://cryptorank.io/price/shade-protocol,https://cryptorank.io/ico/shade-protocol,Shade Protocol
2022-02-17,https://cryptorank.io/price/multis,https://cryptorank.io/ico/multis,Multis
2022-02-17,https://cryptorank.io/price/altlayer,https://cryptorank.io/ico/altlayer,Altlayer
2022-02-17,https://cryptorank.io/price/gemie,https://cryptorank.io/ico/gemie,Gemie
2022-02-16,https://cryptorank.io/price/wirex#funding-rounds,https://cryptorank.io/ico/wirex#funding-rounds,Wirex
2022-02-16,https://cryptorank.io/price/cabin,https://cryptorank.io/ico/cabin,Cabin
2022-02-16,https://cryptorank.io/price/appliedblockchain,https://cryptorank.io/ico/appliedblockchain,Appliedblockchain
2022-02-16,https://cryptorank.io/price/honest,https://cryptorank.io/ico/honest,Honest
2022-02-16,https://cryptorank.io/price/trace-finance,https://cryptorank.io/ico/trace-finance,Trace Finance
2022-02-16,https://cryptorank.io/price/crowd-force,https://cryptorank.io/ico/crowd-force,Crowd Force
2022-02-16,https://cryptorank.io/price/alpine,https://cryptorank.io/ico/alpine,Alpine
2022-02-16,https://cryptorank.io/price/gemini-dollar,https://cryptorank.io/ico/gemini-dollar,Gemini Dollar
2022-02-16,https://cryptorank.io/price/kyberdyne#funding-rounds,https://cryptorank.io/ico/kyberdyne#funding-rounds,Kyberdyne
2022-02-16,https://cryptorank.io/price/tartarus#funding-rounds,https://cryptorank.io/ico/tartarus#funding-rounds,Tartarus
2022-02-16,https://cryptorank.io/price/banger-games,https://cryptorank.io/ico/banger-games,Banger Games
2022-02-16,https://cryptorank.io/price/housecat,https://cryptorank.io/ico/housecat,Housecat
2022-02-16,https://cryptorank.io/price/fusotao-protocol#funding-rounds,https://cryptorank.io/ico/fusotao-protocol#funding-rounds,Fusotao Protocol
2022-02-16,https://cryptorank.io/price/ceramic-network,https://cryptorank.io/ico/ceramic-network,Ceramic Network
2022-02-16,https://cryptorank.io/price/aurox-token,https://cryptorank.io/ico/aurox-token,Aurox Token
2022-02-16,https://cryptorank.io/price/backdrop,https://cryptorank.io/ico/backdrop,Backdrop
2022-02-15,https://cryptorank.io/price/ethlas#funding-rounds,https://cryptorank.io/ico/ethlas#funding-rounds,Ethlas
2022-02-15,https://cryptorank.io/price/5ire#funding-rounds,https://cryptorank.io/ico/5ire#funding-rounds,5Ire
2022-02-15,https://cryptorank.io/price/monavale,https://cryptorank.io/ico/monavale,Monavale
2022-02-15,https://cryptorank.io/price/dequency,https://cryptorank.io/ico/dequency,Dequency
2022-02-15,https://cryptorank.io/price/animoca-brands-kk,https://cryptorank.io/ico/animoca-brands-kk,Animoca Brands Kk
2022-02-15,https://cryptorank.io/price/overnight,https://cryptorank.io/ico/overnight,Overnight
2022-02-15,https://cryptorank.io/price/games-for-a-living#funding-rounds,https://cryptorank.io/ico/games-for-a-living#funding-rounds,Games For A Living
2022-02-15,https://cryptorank.io/price/aurigami#funding-rounds,https://cryptorank.io/ico/aurigami#funding-rounds,Aurigami
2022-02-15,https://cryptorank.io/price/dimo,https://cryptorank.io/ico/dimo,Dimo
2022-02-15,https://cryptorank.io/price/wyden,https://cryptorank.io/ico/wyden,Wyden
2022-02-15,https://cryptorank.io/price/mix-mob#funding-rounds,https://cryptorank.io/ico/mix-mob#funding-rounds,Mix Mob
2022-02-15,https://cryptorank.io/price/suberra,https://cryptorank.io/ico/suberra,Suberra
2022-02-15,https://cryptorank.io/price/rainbow,https://cryptorank.io/ico/rainbow,Rainbow
2022-02-15,https://cryptorank.io/price/dex-guru,https://cryptorank.io/ico/dex-guru,Dex Guru
2022-02-15,https://cryptorank.io/price/rabbit-hole,https://cryptorank.io/ico/rabbit-hole,Rabbit Hole
2022-02-15,https://cryptorank.io/price/trst-01,https://cryptorank.io/ico/trst-01,Trst 01
2022-02-15,https://cryptorank.io/price/hyperspace,https://cryptorank.io/ico/hyperspace,Hyperspace
2022-02-15,https://cryptorank.io/price/playible,https://cryptorank.io/ico/playible,Playible
2022-02-15,https://cryptorank.io/price/maverick-protocol,https://cryptorank.io/ico/maverick-protocol,Maverick Protocol
2022-02-15,https://cryptorank.io/price/axelar#funding-rounds,https://cryptorank.io/ico/axelar#funding-rounds,Axelar
2022-02-14,https://cryptorank.io/price/morpher,https://cryptorank.io/ico/morpher,Morpher
2022-02-14,https://cryptorank.io/price/tiiik,https://cryptorank.io/ico/tiiik,Tiiik
2022-02-14,https://cryptorank.io/price/label#funding-rounds,https://cryptorank.io/ico/label#funding-rounds,Label
2022-02-14,https://cryptorank.io/price/fayre#funding-rounds,https://cryptorank.io/ico/fayre#funding-rounds,Fayre
2022-02-14,https://cryptorank.io/price/aleph-zero#funding-rounds,https://cryptorank.io/ico/aleph-zero#funding-rounds,Aleph Zero
2022-02-14,https://cryptorank.io/price/aut-labs,https://cryptorank.io/ico/aut-labs,Aut Labs
2022-02-14,https://cryptorank.io/price/bud,https://cryptorank.io/ico/bud,Bud
2022-02-12,https://cryptorank.io/price/guildfi#funding-rounds,https://cryptorank.io/ico/guildfi#funding-rounds,Guildfi
2022-02-12,https://cryptorank.io/price/gamium#funding-rounds,https://cryptorank.io/ico/gamium#funding-rounds,Gamium
2022-02-11,https://cryptorank.io/price/foodcoin,https://cryptorank.io/ico/foodcoin,Foodcoin
2022-02-11,https://cryptorank.io/price/humanode#funding-rounds,https://cryptorank.io/ico/humanode#funding-rounds,Humanode
2022-02-11,https://cryptorank.io/price/automata-network,https://cryptorank.io/ico/automata-network,Automata Network
2022-02-11,https://cryptorank.io/price/salad-ventures,https://cryptorank.io/ico/salad-ventures,Salad Ventures
2022-02-11,https://cryptorank.io/price/karmaverse#funding-rounds,https://cryptorank.io/ico/karmaverse#funding-rounds,Karmaverse
2022-02-11,https://cryptorank.io/price/portals,https://cryptorank.io/ico/portals,Portals
2022-02-11,https://cryptorank.io/price/summoners-arena,https://cryptorank.io/ico/summoners-arena,Summoners Arena
2022-02-11,https://cryptorank.io/price/kyro,https://cryptorank.io/ico/kyro,Kyro
2022-02-11,https://cryptorank.io/price/everyrealm,https://cryptorank.io/ico/everyrealm,Everyrealm
2022-02-10,https://cryptorank.io/price/pyypl,https://cryptorank.io/ico/pyypl,Pyypl
2022-02-10,https://cryptorank.io/price/blockbr,https://cryptorank.io/ico/blockbr,Blockbr
2022-02-10,https://cryptorank.io/price/ethernal-labs,https://cryptorank.io/ico/ethernal-labs,Ethernal Labs
2022-02-10,https://cryptorank.io/price/ethernity-chain#funding-rounds,https://cryptorank.io/ico/ethernity-chain#funding-rounds,Ethernity Chain
2022-02-10,https://cryptorank.io/price/terra-zero,https://cryptorank.io/ico/terra-zero,Terra Zero
2022-02-10,https://cryptorank.io/price/aperture-finance,https://cryptorank.io/ico/aperture-finance,Aperture Finance
2022-02-10,https://cryptorank.io/price/philippine-digital-asset-exchange,https://cryptorank.io/ico/philippine-digital-asset-exchange,Philippine Digital Asset Exchange
2022-02-10,https://cryptorank.io/price/sup-xyz,https://cryptorank.io/ico/sup-xyz,Sup Xyz
2022-02-10,https://cryptorank.io/price/strider,https://cryptorank.io/ico/strider,Strider
2022-02-10,https://cryptorank.io/price/newton,https://cryptorank.io/ico/newton,Newton
2022-02-10,https://cryptorank.io/price/wingriders#funding-rounds,https://cryptorank.io/ico/wingriders#funding-rounds,Wingriders
2022-02-10,https://cryptorank.io/price/forbes,https://cryptorank.io/ico/forbes,Forbes
2022-02-10,https://cryptorank.io/price/sardine,https://cryptorank.io/ico/sardine,Sardine
2022-02-09,https://cryptorank.io/price/digital-power-optimization,https://cryptorank.io/ico/digital-power-optimization,Digital Power Optimization
2022-02-09,https://cryptorank.io/price/ruby-protocol#funding-rounds,https://cryptorank.io/ico/ruby-protocol#funding-rounds,Ruby Protocol
2022-02-09,https://cryptorank.io/price/bnv,https://cryptorank.io/ico/bnv,Bnv
2022-02-09,https://cryptorank.io/price/oak-network,https://cryptorank.io/ico/oak-network,Oak Network
2022-02-09,https://cryptorank.io/price/quantum-art,https://cryptorank.io/ico/quantum-art,Quantum Art
2022-02-09,https://cryptorank.io/price/rare-round,https://cryptorank.io/ico/rare-round,Rare Round
2022-02-09,https://cryptorank.io/price/nomic-foundation,https://cryptorank.io/ico/nomic-foundation,Nomic Foundation
2022-02-09,https://cryptorank.io/price/airwaive,https://cryptorank.io/ico/airwaive,Airwaive
2022-02-08,https://cryptorank.io/price/flycoin,https://cryptorank.io/ico/flycoin,Flycoin
2022-02-08,https://cryptorank.io/price/open-node,https://cryptorank.io/ico/open-node,Open Node
2022-02-08,https://cryptorank.io/price/tradelize,https://cryptorank.io/ico/tradelize,Tradelize
2022-02-08,https://cryptorank.io/price/mudrex,https://cryptorank.io/ico/mudrex,Mudrex
2022-02-08,https://cryptorank.io/price/compute-north,https://cryptorank.io/ico/compute-north,Compute North
2022-02-08,https://cryptorank.io/price/dmail,https://cryptorank.io/ico/dmail,Dmail
2022-02-08,https://cryptorank.io/price/gamee,https://cryptorank.io/ico/gamee,Gamee
2022-02-08,https://cryptorank.io/price/rift-finance,https://cryptorank.io/ico/rift-finance,Rift Finance
2022-02-08,https://cryptorank.io/price/ssv-network,https://cryptorank.io/ico/ssv-network,Ssv Network
2022-02-08,https://cryptorank.io/price/meta-street,https://cryptorank.io/ico/meta-street,Meta Street
2022-02-08,https://cryptorank.io/price/so-col,https://cryptorank.io/ico/so-col,So Col
2022-02-07,https://cryptorank.io/price/sidus-heroes#funding-rounds,https://cryptorank.io/ico/sidus-heroes#funding-rounds,Sidus Heroes
2022-02-07,https://cryptorank.io/price/alchemy-dev,https://cryptorank.io/ico/alchemy-dev,Alchemy Dev
2022-02-07,https://cryptorank.io/price/street-beat,https://cryptorank.io/ico/street-beat,Street Beat
2022-02-07,https://cryptorank.io/price/matic-network#funding-rounds,https://cryptorank.io/ico/matic-network#funding-rounds,Matic Network
2022-02-07,https://cryptorank.io/price/aleo,https://cryptorank.io/ico/aleo,Aleo
2022-02-07,https://cryptorank.io/price/block-survey,https://cryptorank.io/ico/block-survey,Block Survey
2022-02-06,https://cryptorank.io/price/pillow,https://cryptorank.io/ico/pillow,Pillow
2022-02-05,https://cryptorank.io/price/colexion#funding-rounds,https://cryptorank.io/ico/colexion#funding-rounds,Colexion
2022-02-05,https://cryptorank.io/price/nft-go,https://cryptorank.io/ico/nft-go,Nft Go
2022-02-04,https://cryptorank.io/price/sidus-heroes#funding-rounds,https://cryptorank.io/ico/sidus-heroes#funding-rounds,Sidus Heroes
2022-02-04,https://cryptorank.io/price/pledge-finance,https://cryptorank.io/ico/pledge-finance,Pledge Finance
2022-02-04,https://cryptorank.io/price/pool-data,https://cryptorank.io/ico/pool-data,Pool Data
2022-02-04,https://cryptorank.io/price/spin-fi#funding-rounds,https://cryptorank.io/ico/spin-fi#funding-rounds,Spin Fi
2022-02-04,https://cryptorank.io/price/altava#funding-rounds,https://cryptorank.io/ico/altava#funding-rounds,Altava
2022-02-04,https://cryptorank.io/price/qredo#funding-rounds,https://cryptorank.io/ico/qredo#funding-rounds,Qredo
2022-02-04,https://cryptorank.io/price/primex-finance,https://cryptorank.io/ico/primex-finance,Primex Finance
2022-02-03,https://cryptorank.io/price/descrypto,https://cryptorank.io/ico/descrypto,Descrypto
2022-02-03,https://cryptorank.io/price/aurox-token,https://cryptorank.io/ico/aurox-token,Aurox Token
2022-02-03,https://cryptorank.io/price/pixels#funding-rounds,https://cryptorank.io/ico/pixels#funding-rounds,Pixels
2022-02-03,https://cryptorank.io/price/passiv,https://cryptorank.io/ico/passiv,Passiv
2022-02-03,https://cryptorank.io/price/trust-machines,https://cryptorank.io/ico/trust-machines,Trust Machines
2022-02-03,https://cryptorank.io/price/tribal#funding-rounds,https://cryptorank.io/ico/tribal#funding-rounds,Tribal
2022-02-03,https://cryptorank.io/price/rare-circle,https://cryptorank.io/ico/rare-circle,Rare Circle
2022-02-02,https://cryptorank.io/price/hubble-protocol#funding-rounds,https://cryptorank.io/ico/hubble-protocol#funding-rounds,Hubble Protocol
2022-02-02,https://cryptorank.io/price/ace-fan,https://cryptorank.io/ico/ace-fan,Ace Fan
2022-02-02,https://cryptorank.io/price/pixel-vault,https://cryptorank.io/ico/pixel-vault,Pixel Vault
2022-02-02,https://cryptorank.io/price/coin-ledger,https://cryptorank.io/ico/coin-ledger,Coin Ledger
2022-02-02,https://cryptorank.io/price/inv-arch,https://cryptorank.io/ico/inv-arch,Inv Arch
2022-02-02,https://cryptorank.io/price/ichi,https://cryptorank.io/ico/ichi,Ichi
2022-02-02,https://cryptorank.io/price/kyoko#funding-rounds,https://cryptorank.io/ico/kyoko#funding-rounds,Kyoko
2022-02-02,https://cryptorank.io/price/dune-analytics,https://cryptorank.io/ico/dune-analytics,Dune Analytics
2022-02-01,https://cryptorank.io/price/hubble-protocol#funding-rounds,https://cryptorank.io/ico/hubble-protocol#funding-rounds,Hubble Protocol
2022-02-01,https://cryptorank.io/price/moonwell-fi#funding-rounds,https://cryptorank.io/ico/moonwell-fi#funding-rounds,Moonwell Fi
2022-02-01,https://cryptorank.io/price/hashflow,https://cryptorank.io/ico/hashflow,Hashflow
2022-02-01,https://cryptorank.io/price/azarus,https://cryptorank.io/ico/azarus,Azarus
2022-02-01,https://cryptorank.io/price/secret,https://cryptorank.io/ico/secret,Secret
2022-02-01,https://cryptorank.io/price/nestcoin,https://cryptorank.io/ico/nestcoin,Nestcoin
2022-02-01,https://cryptorank.io/price/azacoin,https://cryptorank.io/ico/azacoin,Azacoin
2022-02-01,https://cryptorank.io/price/unizen#funding-rounds,https://cryptorank.io/ico/unizen#funding-rounds,Unizen
2022-02-01,https://cryptorank.io/price/galaxy-fight-club#funding-rounds,https://cryptorank.io/ico/galaxy-fight-club#funding-rounds,Galaxy Fight Club
2022-02-01,https://cryptorank.io/price/hey-layer,https://cryptorank.io/ico/hey-layer,Hey Layer
2022-02-01,https://cryptorank.io/price/ajuna,https://cryptorank.io/ico/ajuna,Ajuna
2022-02-01,https://cryptorank.io/price/nft-3#funding-rounds,https://cryptorank.io/ico/nft-3#funding-rounds,Nft 3
2022-02-01,https://cryptorank.io/price/galleon-dao#funding-rounds,https://cryptorank.io/ico/galleon-dao#funding-rounds,Galleon Dao
2022-02-01,https://cryptorank.io/price/coinbooks,https://cryptorank.io/ico/coinbooks,Coinbooks
2022-02-01,https://cryptorank.io/price/kraken,https://cryptorank.io/ico/kraken,Kraken
2022-01-31,https://cryptorank.io/price/phantom-app,https://cryptorank.io/ico/phantom-app,Phantom App
2022-01-31,https://cryptorank.io/price/metadojo,https://cryptorank.io/ico/metadojo,Metadojo
2022-01-31,https://cryptorank.io/price/optyfi,https://cryptorank.io/ico/optyfi,Optyfi
2022-01-31,https://cryptorank.io/price/starrynift,https://cryptorank.io/ico/starrynift,Starrynift
2022-01-31,https://cryptorank.io/price/ftx-token#funding-rounds,https://cryptorank.io/ico/ftx-token#funding-rounds,Ftx Token
2022-01-29,https://cryptorank.io/price/unblocked,https://cryptorank.io/ico/unblocked,Unblocked
2022-01-29,https://cryptorank.io/price/arthswap#funding-rounds,https://cryptorank.io/ico/arthswap#funding-rounds,Arthswap
2022-01-28,https://cryptorank.io/price/relation-labs,https://cryptorank.io/ico/relation-labs,Relation Labs
2022-01-28,https://cryptorank.io/price/unblocked,https://cryptorank.io/ico/unblocked,Unblocked
2022-01-28,https://cryptorank.io/price/blockpi-network,https://cryptorank.io/ico/blockpi-network,Blockpi Network
2022-01-28,https://cryptorank.io/price/astar-network#funding-rounds,https://cryptorank.io/ico/astar-network#funding-rounds,Astar Network
2022-01-28,https://cryptorank.io/price/prism-protocol,https://cryptorank.io/ico/prism-protocol,Prism Protocol
2022-01-28,https://cryptorank.io/price/footprint-analytics,https://cryptorank.io/ico/footprint-analytics,Footprint Analytics
2022-01-28,https://cryptorank.io/price/aleph-zero#funding-rounds,https://cryptorank.io/ico/aleph-zero#funding-rounds,Aleph Zero
2022-01-27,https://cryptorank.io/price/brinc,https://cryptorank.io/ico/brinc,Brinc
2022-01-27,https://cryptorank.io/price/chronobank#funding-rounds,https://cryptorank.io/ico/chronobank#funding-rounds,Chronobank
2022-01-27,https://cryptorank.io/price/zksync,https://cryptorank.io/ico/zksync,Zksync
2022-01-27,https://cryptorank.io/price/galaxy-blitz#funding-rounds,https://cryptorank.io/ico/galaxy-blitz#funding-rounds,Galaxy Blitz
2022-01-27,https://cryptorank.io/price/cointracker,https://cryptorank.io/ico/cointracker,Cointracker
2022-01-27,https://cryptorank.io/price/solv-protocol,https://cryptorank.io/ico/solv-protocol,Solv Protocol
2022-01-27,https://cryptorank.io/price/hike,https://cryptorank.io/ico/hike,Hike
2022-01-27,https://cryptorank.io/price/fireblocks,https://cryptorank.io/ico/fireblocks,Fireblocks
2022-01-27,https://cryptorank.io/price/corite#funding-rounds,https://cryptorank.io/ico/corite#funding-rounds,Corite
2022-01-26,https://cryptorank.io/price/ftx-us,https://cryptorank.io/ico/ftx-us,Ftx Us
2022-01-26,https://cryptorank.io/price/my-container,https://cryptorank.io/ico/my-container,My Container
2022-01-26,https://cryptorank.io/price/business-age-of-empires,https://cryptorank.io/ico/business-age-of-empires,Business Age Of Empires
2022-01-26,https://cryptorank.io/price/superdao,https://cryptorank.io/ico/superdao,Superdao
2022-01-26,https://cryptorank.io/price/colizeum#funding-rounds,https://cryptorank.io/ico/colizeum#funding-rounds,Colizeum
2022-01-26,https://cryptorank.io/price/cricketstarmanager#funding-rounds,https://cryptorank.io/ico/cricketstarmanager#funding-rounds,Cricketstarmanager
2022-01-26,https://cryptorank.io/price/hal,https://cryptorank.io/ico/hal,Hal
2022-01-26,https://cryptorank.io/price/klktn,https://cryptorank.io/ico/klktn,Klktn
2022-01-26,https://cryptorank.io/price/dropp#funding-rounds,https://cryptorank.io/ico/dropp#funding-rounds,Dropp
2022-01-26,https://cryptorank.io/price/railgun,https://cryptorank.io/ico/railgun,Railgun
2022-01-26,https://cryptorank.io/price/trlab,https://cryptorank.io/ico/trlab,Trlab
2022-01-26,https://cryptorank.io/price/blockdaemon,https://cryptorank.io/ico/blockdaemon,Blockdaemon
2022-01-25,https://cryptorank.io/price/basic-block,https://cryptorank.io/ico/basic-block,Basic Block
2022-01-25,https://cryptorank.io/price/eaglebrook-advisors,https://cryptorank.io/ico/eaglebrook-advisors,Eaglebrook Advisors
2022-01-25,https://cryptorank.io/price/polkaswitch,https://cryptorank.io/ico/polkaswitch,Polkaswitch
2022-01-25,https://cryptorank.io/price/atomic-form,https://cryptorank.io/ico/atomic-form,Atomic Form
2022-01-25,https://cryptorank.io/price/flint,https://cryptorank.io/ico/flint,Flint
2022-01-25,https://cryptorank.io/price/kleoverse,https://cryptorank.io/ico/kleoverse,Kleoverse
2022-01-25,https://cryptorank.io/price/breederdao#funding-rounds,https://cryptorank.io/ico/breederdao#funding-rounds,Breederdao
2022-01-25,https://cryptorank.io/price/project-galaxy#funding-rounds,https://cryptorank.io/ico/project-galaxy#funding-rounds,Project Galaxy
2022-01-25,https://cryptorank.io/price/functionland,https://cryptorank.io/ico/functionland,Functionland
2022-01-24,https://cryptorank.io/price/exa-finance,https://cryptorank.io/ico/exa-finance,Exa Finance
2022-01-24,https://cryptorank.io/price/rates,https://cryptorank.io/ico/rates,Rates
2022-01-24,https://cryptorank.io/price/climate-trade,https://cryptorank.io/ico/climate-trade,Climate Trade
2022-01-24,https://cryptorank.io/price/bcb-group,https://cryptorank.io/ico/bcb-group,Bcb Group
2022-01-24,https://cryptorank.io/price/aver,https://cryptorank.io/ico/aver,Aver
2022-01-22,https://cryptorank.io/price/frontera,https://cryptorank.io/ico/frontera,Frontera
2022-01-22,https://cryptorank.io/price/prismatic,https://cryptorank.io/ico/prismatic,Prismatic
2022-01-21,https://cryptorank.io/price/meta-pals,https://cryptorank.io/ico/meta-pals,Meta Pals
2022-01-21,https://cryptorank.io/price/metastrike#funding-rounds,https://cryptorank.io/ico/metastrike#funding-rounds,Metastrike
2022-01-21,https://cryptorank.io/price/stader#funding-rounds,https://cryptorank.io/ico/stader#funding-rounds,Stader
2022-01-21,https://cryptorank.io/price/vinter,https://cryptorank.io/ico/vinter,Vinter
2022-01-21,https://cryptorank.io/price/chainofalliance,https://cryptorank.io/ico/chainofalliance,Chainofalliance
2022-01-21,https://cryptorank.io/price/mavia#funding-rounds,https://cryptorank.io/ico/mavia#funding-rounds,Mavia
2022-01-21,https://cryptorank.io/price/the-graph#funding-rounds,https://cryptorank.io/ico/the-graph#funding-rounds,The Graph
2022-01-20,https://cryptorank.io/price/syndr-protocol,https://cryptorank.io/ico/syndr-protocol,Syndr Protocol
2022-01-20,https://cryptorank.io/price/oncyber,https://cryptorank.io/ico/oncyber,Oncyber
2022-01-20,https://cryptorank.io/price/shakepay,https://cryptorank.io/ico/shakepay,Shakepay
2022-01-20,https://cryptorank.io/price/metagoons,https://cryptorank.io/ico/metagoons,Metagoons
2022-01-20,https://cryptorank.io/price/aleph-im,https://cryptorank.io/ico/aleph-im,Aleph Im
2022-01-20,https://cryptorank.io/price/infinity-force,https://cryptorank.io/ico/infinity-force,Infinity Force
