,Total Raised,First Funding Year,First Funding Month,First Funding Day,Service_0,Service_Blockchain Infrastructure,Service_Blockchain Service,Service_CeFi,Service_Chain,Service_DeFi,Service_GameFi,Service_Meme,Service_NFT,Service_Social,Service_Stablecoin,Funding Round_0,"Funding Round_""Seed",Funding Round_Angel,Funding Round_Extended Seed,Funding Round_Grant,Funding Round_OTC Purchase,Funding Round_Pre-Seed,Funding Round_Pre-Series A,Funding Round_Seed,Funding Round_Series A,Funding Round_Series B,Funding Round_Strategic,Funding Round_Undisclosed,Inverstors_and_desc
93,0.0,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0 0
94,0.0,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"ConsenSys, Polygon Ventures, Gate.io, LBank Metaverse HQ (MVHQ) is a pioneering Web3 technology company dedicated to nurturing the next generation of founders, builders, investors, and products through its NFT-gated community of power users. The annual membership NFT offered by MVHQ grants exclusive entry to its close-knit community of Web3 experts and power users."
95,0.0,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"0 CVTX is a native currency and governance token on the Cling platform to experience diversified Web3 applications including metaverse, wallet, NFT, De-Fi, DEX, DAO, and so on. For Web3 mass adoption, Cling is launching Carrieverse. Carrieverse is a Life-logging Metaverse powered by Polygon. Carrieverse allows users to create and customize the unique avatar as their persona in order to create, build, and own their land, buildings, and content as digital asset while capitalizing. Carrieverse targets not only crypto users but also millennials, Gen Zers, and Gen Alpha across all generations for content consumption, content generation, social interactions, thus building a solid user community and various influential creators."
96,0.0364741641337386,0.9999999999999999,0.75,0.6333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"gumi Cryptos, Greenfield Capital, Kima Ventures Keyring Network offers permissioning tools tailored for financial service providers. Keyring empowers these providers with compliant transaction tools on-chain, utilizing zero-knowledge privacy. This enables financial organizations to selectively engage with compliant counterparts securely. Leveraging zero-knowledge (ZK) technology, Keyring ensures institutional-grade privacy and security, safeguarding sensitive data within the financial ecosystem."
97,0.0303951367781155,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"Further Ventures, C² Ventures, QCP Capital, FalconX 0"
98,0.0,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"x21 Digital, Moonrock Capital, Marshland Capital, Oddiyana Ventures TREX20 stands as a GameFi platform constructed on the Bitcoin Protocol. Within its ecosystem, users can access multiple games, an NFTFi Marketplace, and a progressive lotto, all seamlessly integrated. This innovative platform represents a unique fusion of gaming, decentralized finance, and NFT trading directly on the Bitcoin blockchain, offering a comprehensive and engaging experience for users across various sectors of the digital economy."
99,0.000911854103343465,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,"0 Gull Network is the Layer 3 solution for token launch powered by Manta Network, revolutionising DeFi with an open and decentralized platform where anyone can operate a node and engage in open governance. It simplifies the creation and management of DeFi products with codeless pools, farms, and customizable token specifications, alongside sniper-proof liquidity provisions. GullSwap streamlines tokenization and DeFi engagement with intuitive smart contracts and DApp tools, simplifying token launch, liquidity acquisition, and AMM setup."
100,0.03343465045592705,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,"0 Umoja Labs provides crypto-enabled payments infrastructure purpose-built for informal markets. Umoja Labs provide mobile money-to-digital currency on/off-ramps, feature-phone enabled digital wallets, and protocol-based infrastructure to accelerate digital financial inclusionacross Africa and the world."
101,0.02553191489361702,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"Sandeep Nailwal, Optic Capital, DCF God, DeFi Dad Dolomite is a decentralized money market protocol and DEX that offers token support and capital efficiency with its virtual liquidity system. It is capable of offering over-collateralized loans, margin trading, spot trading and other financial instruments. Over time, Dolomite aims to become a hub for DeFi activity to allow other protocols, yield aggregators, DAOs, market makers, hedge funds, and others to manage their portfolios and run on-chain strategies."
102,0.05653495440729483,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"QCP Capital, Selini Capital Compared to common DEX platforms, Gravity exhibits several distinctive features:"
